"hs","lalpha","auq1","AUQ2"
"7020003000","OTHER ARTICLES OF GLASS, QUARTZ REACTOR TUBES AND HOLDERS DESIGNED FOR INSERTION INTO DIFFUSION AND OXIDATION FURNACES FOR PRODCTN OF SEMICNDTR WAFERS","X",
"7020004000","GLASS INNERS FOR VACUUM FLASKS OR FOR OTHER VACUUM VESSELS","NO",
"7020006000","OTHER ARTICLES OF GLASS, NOT FOR PRODUCTION OF SEMICONDUCTOR WAFERS","NO",
"7101103000","NATURAL PEARLS GRADED AND TEMPORARILY STRUNG FOR CONVENIENCE OF TRANSPORT","X",
"7101106000","NATURAL PEARLS, NESOI","X",
"7101210000","CULTURED PEARLS, UNWORKED","X",
"7101223000","CULTURED PEARLS, WORKED, GRADED AND TEMPORARILY STRUNG FOR CONVENIENCE OF EXPORT","X",
"7101226000","CULTURED PEARLS, WORKED, NESOI","X",
"7102100000","DIAMONDS, UNSORTED","CAR",
"7102211010","DIAMONDS, INDUSTRIAL MINERS CARBONADOS, UNWORKED OR SIMPLY SAWN, CLEAVED OR BRUTED","CAR",
"7102211020","INDUSTRIAL MINER'S DIAMONDS NESOI UNWORKED OR SIMPLY SAWN, CLVD, BRTD","CAR",
"7102213000","INDUSTRIAL DIAMONDS (EXCEPT MINERS) SIMPLY SAWN, CLEAVED OR BRUTED","CAR",
"7102214000","INDUSTRIAL DIAMONDS UNWORKED, NESOI","CAR",
"7102290010","INDUSTRIAL DIAMONDS (MINERS CARBONADOS) WORKED","CAR",
"7102290020","INDUSTRIAL MINERS DIAMONDS NESOI WORKED","CAR",
"7102290050","INDUSTRIAL DIAMONDS EXCEPT MINERS DIAMONDS NESOI WORKED","CAR",
"7102310000","DIAMONDS EXCEPT INDUSTRIAL, UNWORKED OR SIMPLY SAWN, CLEAVED OR BRUTD","CAR",
"7102390010","NONINDUSTRIAL DIAMONDS WEIGHING LESS THAN OR EQUAL TO 0.5 CT EACH","CAR",
"7102390050","NONINDUSTRIAL DIAMONDS WEIGHING > 0.5CT EACH","CAR",
"7103102000","UNWORKED PRECIOUS AND SEMIPRECIOUS STONES","CAR",
"7103104000","SIMPLY SAWN OR ROUGHLY SHAPED PRECIOUS AND SEMIPRECIOUS STONES","CAR",
"7103910010","RUBIES CUT BUT NOT SET FOR JEWELRY","CAR",
"7103910020","SAPPHIRES CUT BUT NOT SET FOR JEWELRY","CAR",
"7103910030","EMERALDS CUT BUT NOT SET FOR JEWELRY","CAR",
"7103991000","GEMSTONES, CUT BUT NOT SET, AND SUITABLE FOR USE IN THE MANUFACTURE OF JEWELRY, NESOI","X",
"7103995000","GEMSTONES, OTHERWISE WORKED, NOT SUITABLE FOR USE IN THE MANUFACTURE OF JEWELRY, NESOI","CAR",
"7104100000","PIEZO-ELECTRIC QUARTZ NOT MOUNTED OR SET","KG",
"7104200000","SYNTHETIC OR RECONSTRUCTED GEMSTONES UNWORKED OR SIMPLY SAWN OR ROUGHLY SHAPED","GM",
"7104901000","SYNTHETIC OR RECONSTRUCTED GEMSTONES CUT BUT NOT SET AND SUITABLE FOR USE IN THE MANUFACTURE OF JEWELRY","NO",
"7104905000","SYNTHETIC OR RECONSTRUCTED GEMSTONES WORKED BUT NOT SUITABLE FOR USE IN JEWELRY","GM",
"7105100011","DIAMOND POWDER OR DUST, NATURAL, 80 MESH OR LESS","CAR",
"7105100015","DIAMOND POWDER OR DUST, NATURAL, OVER 80 MESH","CAR",
"7105100020","SYNTHETIC DIAMOND DUST OR POWDER, COATED WITH METAL","CAR",
"7105100030","DIAMOND DUST OR POWDER, SYNTHETIC, NOT COATED WITH METAL, 80 MESH OR FINER","CAR",
"7105100050","DIAMOND DUST OR POWDER, SYNTHETIC, NOT COATED WITH METAL, OVER 80 MESH","CAR",
"7105900000","DUST AND POWDER OF NATURAL OR SYNTHETIC PRECIOUS (EXCEPT DIAMOND) OR SEMIPRECIOUS STONES","KG",
"7106100000","SILVER POWDER","GM",
"7106911010","SILVER BULLION, UNWROUGHT","CGM",
"7106911020","SILVER DORE","CGM",
"7106915000","UNWROUGHT SILVER, NESOI","GM",
"7106921000","SILVER, SEMIMANUFACTURED: RECTANGULAR OR NEAR RECTANGULAR SHAPES, CONTAINING 99.5% OR MORE BY WEIGHTOF SILVER AND NOT OTHERWISE MARKED","GM",
"7106925000","SILVER, SEMIMANUFACTURED (NOT INCLUDING RECTANGULAR/NEAR RECTANGULAR SHAPES CONTAINING GT 99.5% BY WGT SILVER & NOT OTHERWISE MARKED OR DECORATED)","GM",
"7107000000","BASE METALS CLAD WITH SILVER, NOT FURTHER WORKED THAN SEMIMANUFACTRED","GM",
"7108110000","GOLD POWDER, NONMONETARY","GM",
"7108121013","GOLD BULLION NOT LESS THAN 99.95 PERCENT GOLD BY WEIGHT, UNWROUGHT, NONMONETARY: GOLD CONTENT","CGM",
"7108121017","GOLD BULLION, NONMONETARY, NESOI: GOLD CONTENT","CGM",
"7108121020","GOLD DORE, UNWROUGHT, NONMONETARY","CGM",
"7108125010","GOLD, NESOI, UNWROUGHT, NONMONETARY, NOT LESS THAN 99.95 PERCENT GOLD BY WEIGHT: GOLD CONTENT","CGM",
"7108125050","GOLD, NESOI, UNWROUGHT, NONMONETARY: GOLD CONTENT","CGM",
"7108131000","GOLD LEAF","CM2","CGM"
"7108135500","GOLD, SEMIMANUFACTURED, NESOI, NONMONETARY, RECTANGULAR IN SHAPE, 99.5% BY WEIGHT OF GOLD AND NOT OTHERWISE MARKED OR DECORATED","GM",
"7108137000","GOLD, SEMIMANUFACTURED, NESOI, NONMONETARY","GM",
"7108200000","MONETARY GOLD","G",
"7109000000","BASE METALS OR SILVER, CLAD WITH GOLD, NOT FURTHER WORKED THAN SEMIMANUFACTURED","GM",
"7110110010","GRAIN AND NUGGETS OF THE METAL PLATINUM","CGM",
"7110110020","SPONGE OF THE METAL PLATINUM","CGM",
"7110110050","PLATINUM METAL UNWROUGHT NESOI","CGM",
"7110190000","PLATINUM METAL SEMIMANUFACTURED","CGM",
"7110210000","PALLADIUM, UNWROUGHT OR IN POWDER FORM","CGM",
"7110290000","PALLADIUM, SEMIMANUFACTURED","CGM",
"7110310000","RHODIUM, UNWROUGHT OR IN POWDER FORM","CGM",
"7110390000","RHODIUM, SEMIMANUFACTURED","CGM",
"7110410010","IRIDIUM, UNWROUGHT OR IN POWDER FORM, SEPARATELY","CGM",
"7110410020","OSMIUM, UNWROUGHT OR IN POWDER FORM, SEPARATELY","CGM",
"7110410030","RUTHENIUM, UNWROUGHT OR IN POWDER FORM, SEPARATELY","CGM",
"7110410050","IRIDIUM, OSMIUM AND RUTHENIUM UNWROUGHT NESOI","GM",
"7110490010","IRIDIUM, SEMINANUFACTURED","CGM",
"7110490050","OSMIUM AND RUTHENIUM SEMIMANUFACTURED","GM",
"7111000000","BASE METALS, SILVER OR GOLD, CLAD WITH PLATINUM, NOT FURTHER WORKED THAN SEMIMANUFACTURED","GM",
"7112300000","ASH CONTAINING PRECIOUS METAL OR PRECIOUS METAL COMPOUNDS","KG",
"7112910000","WASTE AND SCRAP OF GOLD, INCLUDING METAL CLAD WITH GOLD, EXCLUDING SWEEPINGS CONTAINING OTHER PRECIOUS METALS","GM","CGM"
"7112920000","WASTE AND SCRAP OF PLATINUM, INCLUDING METAL CLAD WITH PLATINUM, EXCLUDING SWEEPINGS CONTAINING OTHER PRECIOUS METALS","GM","CGM"
"7112990000","WASTE AND SCRAP OF PRECIOUS METAL OR METAL CLAD WITH PRECIOUS METAL, NESOI","GM",
"7113111000","SILVER CHAINS ROPES AND SIMILAR ARTCLES PRDCD IN CONTINUS LNGTHS INCLPLAT OR GLD PLTD, WHTR O NT CUT TO LNGTH W O WO PRLS ETC FOR USE IN MNFCTR JWLRY","GM",
"7113112000","SILVER JEWELRY AND PARTS THEREOF, VALUED NOT OVER $18 PER DOZEN PIECES OR PARTS, NESOI","GM",
"7113115000","SILVER JEWELRY AND PARTS THEREOF, VALUED OVER $18 PER DOZEN PIECES OR PARTS, NESOI","GM",
"7113191000","GOLD OR PLATINUM ROPE A CHAIN A SIMLR ARTCLS PRDCD IN CNT LNGTHS INCLCUT TO LNGTH INCL SET W IMITN PRLS O GMSTNS SUITBL FOR USE IN MANUFA CTR OF JWLRY","GM",
"7113192100","GOLD ROPE NECKLACES AND NECK CHAINS, NESOI","GM",
"7113192500","GOLD MIXED LINK NECKLACES AND NECK CHAINS, NESOI","GM",
"7113192900","GOLD NECKLACES AND NECK CHAINS, NESOI","GM",
"7113193000","GOLD CLASPS AND PARTS THEREOF","GM",
"7113195021","PLATINUM (ISO STANDARD) NECKLACES AND NECK CHAINS","PCS",
"7113195025","PLATINUM (ISO STANDARD) RINGS","PCS",
"7113195030","PLATINUM (ISO STANDARD) EARRINGS","PCS",
"7113195045","PLATINUM (ISO STANDARD) JEWELRY AND PARTS THEREOF, NESOI","PCS",
"7113195090","GOLD JEWELRY AND PARTS THEREOF, NESOI","GM",
"7113201000","CHAINS AND SIMLR ARTLS OF BASE MTL CLAD W PREC MTL PRODCD IN CNTS LNGTHS INCL CUT TO LNGTH IN SET W IMIT PRLS ETC SUITBL F USE IN MFR OF JEWELRY ETC","GM",
"7113202100","ROPE NECKLACES AND NECK CHAINS OF BASE METAL CLAD WITH GOLD","GM",
"7113202500","MIXED LINK NECKLACES AND NECK CHAINS OF BASE METAL CLAD WITH GOLD","GM",
"7113202900","NECKLACES AND NECK CHAINS NESOI OF BASE METAL CLAD WITH GOLD","GM",
"7113203000","CLASPS AND PARTS THEREOF OF BASE METAL CLAD WITH PRECIOUS METAL","GM",
"7113205000","JEWELRY NESOI OF BASE METAL CLAD WITH PRECIOUS METAL","GM",
"7114111000","KNIVES WITH STERLING SILVER HANDLES WHETHER OR NOT PLATED OR CLAD WI TH GOLD OR PLATINUM","NO",
"7114112000","FORKS WITH SILVER HANDLES INCLUDING THOSE PLATED OR CLAD W GLD O PLAT","NO",
"7114113000","SPOONS AND LADLES WITH STERLING SILVER HANDLES","NO",
"7114114000","SPOONS AND LADLES WITH HANDLES OF GOLD OR PLATINUM","NO",
"7114114500","SETS WHICH INCLUDE TWO OR MORE KNIVES, FORKS SPOONS OR LADLES OF PRECIOUS METAL","PCS",
"7114115000","STERLING SILVER TABLEWARE, NESOI","GM",
"7114116000","SILVER ARTICLES NESOI FOR HOUSEHOLD, KITCHEN; TOILET A SANITARY WARES","GM",
"7114117000","SILVER ARTLS NESOI FOR OFFICE, DESK, RELIGIOUS USES; SMOKERS REQUISITES NESOI","GM",
"7114190000","ARTICLES OF GOLD OR PLATINUM WHETHER OR NOT PLATED OR CLAD WITH PRECIOUS METAL","GM",
"7114200040","ARTICLES OF BASE METAL CLAD WITH PRECIOUS METAL OF A TYPE USED FOR HOUSEHOLD, TABLE OR KITCHEN USE; NESOI; TOILET OR SANITARY WARE NESOI","GM",
"7114200060","ARTICLES NESOI OF BASE METAL CLAD WITH PRECIOUS METAL","GM",
"7115100000","CATALYSTS, PLATINUM, IN THE FORM OF WIRE CLOTH OR GRILL","GM",
"7115900530","ARTICLES OF OF PRECIOUS METAL, IN RECTANGULAR SHAPES, 99.5% OR MORE BY WEIGHT OF PRECIOUS METAL, NOT OTHERWISE MARKED OR DECORATED, OF GOLD","GM",
"7115900560","ARTICLES OF OF PRECIOUS METAL, IN RECTANGULAR SHAPES, 99.5% OR MORE BY WEIGHT OF PRECIOUS METAL, NOT OTHERWISE MARKED OR DECORATED, OF SILVER","GM",
"7115900590","ARTICLES OF OF PRECIOUS METAL, IN RECTANGULAR SHAPES, 99.5% OR MORE BY WEIGHT OF PRECIOUS METAL, NOT OTHERWISE MARKED OR DECORATED, OF OTHER METAL","GM",
"7115903000","ARTICLES NESOI OF GOLD INCLUDING METAL CLAD WITH GOLD","GM",
"7115904000","ARTICLES NESOI OF SILVER, INCLUDING METAL CLAD WITH SILVER","GM",
"7115906000","ARTICLES NESOI OF PLATINUM INCLUDING METAL CLAD WITH PLATINUM","GM",
"7116101000","ARTICLES OF NATURAL PEARLS","GM",
"7116102500","ARTICLES OF CULTURED PEARLS","GM",
"7116200500","JEWELRY OF PRECIOUS OR SEMIPRECIOUS STONES, VALUED NOT OVER $40 PER PIECE","GM",
"7116201500","JEWELRY OF PRECIOUS OR SEMIPRECIOUS STONES, VALUED OVER $40 PER PIECE","GM",
"7116203000","GRADED SEMIPRECIOUS STONES STRUNG TEMPORARILY FOR CONVENIENCE OF TRANSPORT","GM",
"7116203500","FIGURINES OF SEMIPRECIOUS STONE (EXCEPT ROCK CRYSTAL)","NO",
"7116204000","OTHER ARTICLES OF SEMIPRECIOUS STONES (EXCEPT ROCK CRYSTAL)","NO",
"7116205000","ARTICLES OF PRECIOUS OR SEMIPRECIOUS OR SYNTHETIC STONES NESOI","X",
"7117110000","CUFF LINKS AND STUDS OF BASE METAL WHETHER OR NOT PLATED WITH PRECIOUS METAL","NO",
"7117190500","TOY JEWELRY, BASE METAL ROPE, CURB, CABLE, CHAIN, ETC, NOT OVER 8 CENTS EACH","X",
"7117191500","OTHER BASE METAL ROPE, CURB, CABLE, CHAIN, ETC, NOT OVER 33 CENTS PER METER","KG",
"7117192000","ROPE CBL CHAIN ETC BS MTL INC PREC MTL PLTD SUITBL F MFR ARTS THIS SUBPT VAL OVER $.33 PER METER","KG",
"7117193000","RELIGIOUS ARTICLES OF BASE METAL INCL PREC MTL PLTD OF PURELY DEVOTIONAL CHARACTER DESGND TB WORN OR CARRIED ON THE PERSON","KG",
"7117196000","OTHER TOY JEWELRY OF BASE METAL, NOT OVER 8 CENTS EACH","X",
"7117199000","OTHER IMITATION JEWELRY OF BASE METAL","KG",
"7117901000","NECKLACES VALUED NOT OVER 30 CENTS PER DOZEN COMPOSED WHOLLY OF PLASTIC SHAPES MOUNTED ON FIBER STRING","DOZ",
"7117902000","ROSARIES AND CHAPLETS EXCPT BASE METAL","KG",
"7117903000","RELIGIOUS ARTICLES NESOI TO BE WORN OR CARRIED ON THE PERSON","KG",
"7117904500","TOY JEWELRY, NOT METAL, NOT OVER 20 CENTS PER DOZEN (EXCEPT PARTS)","X",
"7117905500","OTHER IMITATION JEWELRY, NOT METAL, NOT OVER 20 CENTS PER DOZEN PIECES OR PARTS","KG",
"7117906000","TOY JEWELRY, NOT METAL, NOT OVER 8 CENTS EACH (EXCEPT PARTS)","X",
"7117907500","OTHER IMITATION JEWELRY, PLASTICS, OVER 20 CENTS PER DOZEN PIECES OR PARTS","X",
"7117909000","OTHER IMITATION JEWELRY OVER 20 CENTS PER DOZEN PIECES OR PARTS","KG",
"7118100000","COIN (OTHER THAN GOLD COIN), NOT BEING LEGAL TENDER","X",
"7118900011","CANADIAN MAPLE LEAF GOLD COIN","GM","CGM"
"7118900019","GOLD COIN NESOI","GM","CGM"
"7118900020","PLATINUM COIN","GM","CGM"
"7118900055","COIN OTHER THAN GOLD OR PLATINUM","X",
"7201100000","NONALLOY PIG IRON CONTAINING 0.5 PERCENT OR LESS PHOSPHORUS","T",
"7201200000","NONALLOY PIG IRON CONTAINING MORE THAN 0.5 PERCENT PHOSPHORUS","T",
"7201503000","ALLOY PIG IRON","T",
"7201506000","SPIEGELEISEN","T",
"7202111000","FERROMANGANESE OVER 2 PERCENT BUT NOT OVER 4 PERCENT CARBON","KG","CKG"
"7202115000","FERROMANGANESE OVER 4 PERCENT CARBON","KG","CKG"
"7202191000","FERROMANGANESE NOT OVER 1 PERCENT CARBON","KG","CKG"
"7202195000","FERROMANGANESE OVER 1 BUT NOT OVER 2 PERCENT CARBON","KG","CKG"
"7202211000","FERROSILICON OVER 55 BUT NOT MORE THAN 80 PERCENT SILICON MORE THAN 3 PERCENT CALCIUM","KG","CKG"
"7202215000","FERROSILICON OVER 55 BUT NOT MORE THAN 80 PERCENT SILICON 3 PERCENT OR LESS CALCIUM","KG","CKG"
"7202217500","FERROSILICON OVER 80 BUT NOT MORE THAN 90 PERCENT SILICON","KG","CKG"
"7202219000","FERROSILICON OVER 90 PERCENT SILICON","KG","CKG"
"7202290010","FERROSILICON OVER 2 PERCENT MAGNESIUM, 55 PERCENT OR LESS SILICON","KG","CKG"
"7202290050","FERROSILICON 2 PERCENT OR LESS MAGNESIUM, 55 PERCENT OR LESS SILICON","KG","CKG"
"7202300000","FERROSILICON MANGANESE","KG","CKG"
"7202410000","FERROCHROMIUM OVER 4 PERCENT CARBON","KG","CKG"
"7202491000","FERROCHROMIUM OVER 3 BUT NOT OVER 4 PERCENT CARBON","KG","CKG"
"7202495010","FERROCHROMIUM, CONTAINING BY WEIGHT MORE THAN 0.5 PERCENT BUT NOT OVER 3 PERCENT CARBON","KG","CKG"
"7202495090","FERROCHROMIUM, CONTAINING <=0.5 PERCENT CARBON, NESOI","KG","CKG"
"7202500000","FERROSILICON CHROMIUM","KG","CKG"
"7202600000","FERRONICKEL","KG","CKG"
"7202700000","FERROMOLYBDENUM","KG","CKG"
"7202800000","FERROTUNGSTEN AND FERROSILICON TUNGSTEN","KG","CKG"
"7202910000","FERROTITANIUM AND FERROSILICON TITANIUM","KG",
"7202920000","FERROVANADIUM","KG","CKG"
"7202934000","FERRONIOBIUM, CONTAINING BY WEIGHT LESS THAN 0.02 PERCENT OF PHOSPHORUS OR SULFUR OR LESS THAN 0.4 PERCENT OF SILICON","KG",
"7202938000","FERRONIOBIUM, NESOI","KG",
"7202991000","FERROZIRCONIUM","KG",
"7202992000","CALCIUM SILICON","KG",
"7202998020","FERROPHOSPHORUS","KG",
"7202998040","FERROALLOYS NESOI","KG",
"7203100000","FERROUS PRODUCTS OBTAINED BY DIRECT REDUCTION OF IRON ORE","T",
"7203900000","OTHER SPONGY FERROUS PRODUCTS MINIMUM PURITY BY WEIGHT 99.94 PERCENT IRON","T",
"7204100000","CAST IRON WASTE AND SCRAP","T",
"7204210000","STAINLESS STEEL WASTE AND SCRAP","T",
"7204290000","ALLOY STEEL WASTE AND SCRAP NOT STAINLESS","T",
"7204300000","TINNED IRON OR STEEL WASTE AND SCRAP","T",
"7204410020","NO 1 BUNDLES STEEL SCRAP","T",
"7204410040","NO 2 BUNDLES STEEL SCRAP","T",
"7204410060","BORINGS, SHOVELINGS AND TURNINGS STEEL SCRAP","T",
"7204410080","SHAVINGS, CHIPS, MILLING WASTE, SAWDUST, FILINGS, TRIMMINGS, STAMPINGS STEEL SCRAP","T",
"7204490020","NO 1 HEAVY MELTING STEEL SCRAP","T",
"7204490040","NO 2 HEAVY MELTING STEEL SCRAP","T",
"7204490060","CUT PLATE AND STRUCTURAL STEEL SCRAP","T",
"7204490070","SHREDDED STEEL SCRAP","T",
"7204490080","OTHER FERROUS SCRAP","T",
"7204500000","REMELTING SCRAP INGOTS, FERROUS SCRAP","T",
"7205100000","GRANULES, IRON OR STEEL","KG",
"7205210000","ALLOY STEEL POWDERS","KG",
"7205290000","POWDERS, IRON OR NONALLOY STEEL","T",
"7206100000","IRON AND NONALLOY STEEL INGOTS","KG",
"7206900000","IRON AND NONALLOY STEEL, PRIMARY FORMS NOT INGOTS","KG",
"7207110000","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL UNDER 0.25 PERCENT CARBON RECTANGULAR OR SQUARE CROSS-SECTION WIDTH LESS THAN TWICE THE THICKNESS","KG",
"7207120010","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL UNDER 0.25 PERCENT CARBON RECTANGLR  CROSS-SECTION WIDTH LESS THN 4 TIMES THE THICKNESS","KG",
"7207120050","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL UNDER 0.25 PERCENT CARBON RECTANGULAR CROSS-SECTION WIDTH AT LEAST 4 TIMES THE THICKNESS","KG",
"7207190030","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL UNDER 0.25 PERCENT CARBON CIRCULAR CROSS-SECTION","KG",
"7207190090","OTHER SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL UNDER 0.25 PERCENT CARBON, OTHER","KG",
"7207200025","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL 0.25 PERCENT OR MORE CARBON RECTANGULAR OR SQUARE CROSS-SECTION WIDTH LESS THAN 4 TIMES THE THICKNESS","KG",
"7207200045","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL 0.25 PERCENT OR MORE CARBON RECTANGULAR OR SQUARE CROSS-SECTION WIDTH AT LEAST 4 TIMES THE THICKNESS","KG",
"7207200075","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL 0.25 PERCENT OR MORE CARBON CIRCULAR CROSS-SECTION","KG",
"7207200090","SEMIFINISHED PRODUCTS OF IRON OR NONALLOY STEEL 0.25 PERCENT OR MORE CARBON, CROSS-SECTION OTHER THAN CIRCULAR, RECTANGULAR OR SQUARE","KG",
"7208101500","FLAT-ROLLED IRON OR NONALLOY STEEL COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, PICKLED, WITH PATTERNS IN RELIEF","KG",
"7208103000","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, COILS, PATTERNS IN RELIEF, THICKNESS OF 4.75MM OR MORE","KG",
"7208106000","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, COILS, PATTERNS IN RELIEF, LESS THAN 4.75MM THICK","KG",
"7208253000","FLAT-ROLLED HIGH-STRENGH IRON OR NONALLOY STEEL COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, PICKLED, 4.75 MM OR MORE THICK","KG",
"7208256000","FLAT-ROLLED IRON OR NONALLOY STEEL COILS, NT HI-STR, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, PICKLED, 4.75 MM OR MORE THICK","KG",
"7208260030","FLAT-ROLLED HIGH-STRENGTH STEEL OF A WIDTH >600 MM, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, PICKLED, OF A THICKNESS >3 MM BUT < 4.75 MM","KG",
"7208260060","FLAT-ROLLED IRON OR NONALLOY STEEL COILS,NT HI-STR, 600 MM OR MORE WIDE,HOT-ROLLED,NOT CLAD,PLATED OR COATED,PICKLED,GT/=3 MM TO LT 4.75MM THICK","KG",
"7208270030","FLAT-ROLLED HIGH-STRENGTH STEEL OF A WIDTH >600 MM, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, PICKLED, OF A THICKNESS <3 MM","KG",
"7208270060","FLAT-ROLLED IRON OR NONALLOY STEEL COILS, EXCEPT HIGH-STRENGTH, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, PICKLED, UNDER 3 MM THICK","KG",
"7208360030","FLAT-ROLLED HIGH-STRENGTH IRON OR NONALLOY STEEL COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT PICKLED, OVER 10 MM THICK","KG",
"7208360060","FLAT-ROLLED IRON OR NONALLOY STEEL COILS, EXC HIGH-STRENGTH, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT PICKLED, OVER 10 MM THICK","KG",
"7208370030","FLAT-ROLLED HIGH-STRENGTH IRON OR NONALLOY STEEL COILS,600MM OR MORE WIDE,HOT-ROLLED,NOT CLAD,PLATED OR COATED,NOT PICKLED, >4.75MM TO <10MM THICK","KG",
"7208370060","FLAT-ROLLED IRON OR NONALLOY STEEL COILS,EX HI-STR,600MM OR MORE WIDE,HOT-ROLLED,NOT CLAD, PLATED OR COATED,NOT PICKLED,GT/=4.75MM TO LT 10 MM THK","KG",
"7208380015","FLAT-ROLLED HIGH-STRENGTH STEEL OF A WIDTH >600 MM, IN COILS, NOT FURTHER WORKED THAN HOT-ROLLED, OF A THICKNESS >3 MM BUT <4.75 MM","KG",
"7208380030","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM WIDE OR MORE HOT-ROLLED, NOT CLAD, PLATED OR COATED,IN COILS,3 LT 4.75MM THICK, NOT PICKLED, UNTRIMMED EDGES","KG",
"7208380090","FLAT-ROLLED IRON OR NONALLOY STEEL COILS 600MM OR MORE WIDE HOT-ROLLED NOT CLAD, PLATED OR COATED 3 LT 4.75MM THICK NOT PICKLED,OTHER THAN UNTRMD EDGE","KG",
"7208390015","FLAT-ROLLED HIGH-STRENGTH IRON OR NONALLOY STEEL COILS, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT PICKLED, <3 MM THICK","KG",
"7208390030","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, IN COILS, HOT-ROLLED, NOT CLAD, PLATED OR COATED, UNDER 3MM THICK, NOT PICKLED UNTRIMMED EDGES","KG",
"7208390090","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, COILS, HOT-ROLLED, NOT CLAD, PLATED OR COATED, UNDER 3MM THICK, NOT PICKLED NOT UNTRMMED EDGES","KG",
"7208403030","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT IN COILS, PATTERNS RELIEF, OVER 10MM THICK","KG",
"7208403060","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED,NOT IN COILS,PATTERNS IN RELIEF,4.75MM LT 10MM THICK","KG",
"7208406030","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, PATTERNS IN RELIEF,  NOT IN COILS, LESS THAN 3MM THICK","KG",
"7208406060","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT  COILED, PATTERNS IN RELIEF, 3 TO UNDER 4.75MM THCK","KG",
"7208510030","UNIVERSAL MILL PLATE, IRON OR NONALLOY STEEL, NOT COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED, OVER 10 MM THICK","KG",
"7208510045","FLAT-ROLLED HIGH STRENGTH STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT COILED, OVER 10MM THICK","KG",
"7208510060","FLAT-ROLLED IRON OR NONALLOY STEEL, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NOT IN COILS, OVER 10MM THICK","KG",
"7208520000","FLAT-ROLLED IRON OR NONALLOY STEEL,NOT COILS,600MM OR MORE WIDE,HOT-ROLLED,NOT CLAD,PLATED,COATED,GT/=4.75MM TO LT 10MM THICK","KG",
"7208530000","FLAT-ROLLED IRON OR NONALLOY STEEL, NOT COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED,GT/= 3 MM TO LT 4.75 MM THICK","KG",
"7208540000","FLAT-ROLLED IRON OR NONALLOY STEEL, NOT COILS, 600 MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED, COATED, LESS THAN 3 MM THICK","KG",
"7208900000","FLAT-ROLLED IRON OR NONALLOY STEEL COILS OR NOT, 600MM OR MORE WIDE, HOT-ROLLED, NOT CLAD, PLATED OR COATED, NESOI","KG",
"7209150000","FLAT-ROLLED IRON OR NONALLOY STEEL COILS, 600MM OR MORE WIDE, COLD-ROLLED (COLD-REDUCED), 3MM (0.118 INCH) OR MORE THICK, NOT CLAD, PLATED OR COATED","KG",
